unnamed_0,unnamed_1,unnamed_2,unnamed_3,unnamed_4,unnamed_5,unnamed_6,unnamed_7,unnamed_8,unnamed_9,unnamed_10,unnamed_11,unnamed_12,unnamed_13,unnamed_14,unnamed_15,unnamed_16,unnamed_17,unnamed_18,unnamed_19,unnamed_20,unnamed_21,unnamed_22,unnamed_23,unnamed_24,unnamed_25,unnamed_26,unnamed_27,unnamed_28,unnamed_29,unnamed_30,unnamed_31,unnamed_32,unnamed_33,unnamed_34,unnamed_35,unnamed_36,unnamed_37,unnamed_38,unnamed_39
Classes,,,,,,,Decomposição - Valores,,,,,,,Decomposição - Alíquotas,,,,,,,,Recomposição - Alíquotas,,,,,,,Recomposição - Valores,,,,,,,,,Análise Roteamento,
# Cenário,Categoria NCM,Tipo Emissão,UF Origem,Filial Origem,UF Destino,Vlr. Total SD2,Vlr ST Ext - Original,Vlr ST - Original,Vlr PIS - Original,Vlr COFINS - Original,Vlr IPI - Original,Vlr ICMS - Original,Vlr FCP - Original,Alq ST Ext - Original,Alq ST - Original,Alq PIS - Original,Alq COFINS - Original,Alq IPI - Original,Alq ICMS - Original,Alq FCP - Original,Receita Líquida,Alq ST Ext - Cenário,Alq FCP - Cenário,Alq ICMS - Cenário,Alq IPI - Cenário,Alq COFINS - Cenário,Alq PIS - Cenário,Alq ST - Cenário,Vlr ST Ext - Cenário,Vlr FCP - Cenário,Vlr ICMS - Cenário,Vlr IPI - Cenário,Vlr COFINS - Cenário,Vlr PIS - Cenário,Vlr ST - Cenário,Efeitos Débitos,Efeitos Créditos,Alq ICMS Efetiva,Alq Outros Efetiva
Cenário 1,Não Shampoo,Entrada,SP,Terceirista1,SP,15182335.440000007,0,0,222836.99999999983,1043282.6099999995,546428.5499999999,1381237.5200000007,0,0,0,0.014677386155815283,0.0687168725867645,0.03599107345239895,0.09097661723116296,0,11988549.760000007,0,0,0.09097661723116296,0.03599107345239895,0.0687168725867645,0.014677386155815283,0,0,0,1381237.5200000007,546428.5499999999,1043282.6099999995,222836.99999999983,0,3193785.68,1927666.0700000008,0,0.0833942587425798
Cenário 1,Shampoo,Entrada,SP,Terceirista1,ES,15988471.390000004,0,0,312889.0399999998,1464889.7400000005,724226.3799999997,1042015.19,0,0,0,0.01956966569022329,0.09162162562433682,0.045296786811837894,0.06517290894060884,0,12444451.040000005,0,0,0.06517290894060884,0.045296786811837894,0.09162162562433682,0.01956966569022329,0,0,0,1042015.19,724226.3799999997,1464889.7400000005,312889.0399999998,0,3544020.3499999996,1766241.5699999996,0,0.11119129131456008
Cenário 1,Não Shampoo,Entrada,SP,Terceirista1,ES,15988471.390000004,0,0,312889.0399999998,1464889.7400000005,724226.3799999997,1042015.19,0,0,0,0.01956966569022329,0.09162162562433682,0.045296786811837894,0.06517290894060884,0,12444451.040000005,0,0,0.06517290894060884,0.045296786811837894,0.09162162562433682,0.01956966569022329,0,0,0,1042015.19,724226.3799999997,1464889.7400000005,312889.0399999998,0,3544020.3499999996,1766241.5699999996,0,0.11119129131456008
Cenário 1,Shampoo,Entrada,SP,Terceirista1,RJ,6299195.129999998,127622.14304311914,0,90148.80999999998,422022.7599999999,230315.7899999998,535085.4099999998,0,0.020260071391552396,0,0.014311163273965767,0.06699629893827404,0.03656273305507205,0.08494504439966444,0,5021622.3599999985,0.020260071391552396,0,0.08494504439966444,0.03656273305507205,0.06699629893827404,0.014311163273965767,0,127622.14304311914,0,535085.4099999998,230315.7899999998,422022.75999999983,90148.80999999998,0,1405194.9130431185,230315.7899999998,0,0.18651257800345664
Cenário 1,Não Shampoo,Entrada,SP,Terceirista1,RJ,6299195.129999998,127622.14304311914,0,90148.80999999998,422022.7599999999,230315.7899999998,535085.4099999998,0,0.020260071391552396,0,0.014311163273965767,0.06699629893827404,0.03656273305507205,0.08494504439966444,0,5021622.3599999985,0.020260071391552396,0,0.08494504439966444,0.03656273305507205,0.06699629893827404,0.014311163273965767,0,127622.14304311914,0,535085.4099999998,230315.7899999998,422022.75999999983,90148.80999999998,0,1405194.9130431185,230315.7899999998,0,0.18651257800345664
Cenário 1,Shampoo,Entrada,SP,Terceirista1,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cenário 1,Não Shampoo,Entrada,SP,Terceirista1,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cenário 1,Shampoo,Entrada,RJ,Terceirista2,ES,3510785.620000001,0,0,67224.47999999998,314732.69000000006,225132.23000000013,229995.78999999998,0,0,0,0.01914798773728598,0.08964736787317705,0.06412588359639004,0.0655112031591379,0,2673700.4300000006,0,0,0.0655112031591379,0.06412588359639004,0.08964736787317705,0.01914798773728598,0,0,0,229995.78999999998,225132.23000000013,314732.69000000006,67224.47999999998,0,837085.1900000002,455128.02000000014,0,0.10879535561046305
Cenário 1,Shampoo,Entrada,RJ,Terceirista2,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cenário 1,Shampoo,Entrada,RJ,Terceirista2,RJ,24041.21,487.07663093930336,4946.96,340.69,1595.0900000000001,819.34,2391.94,129.29,0.020260071391552396,0.20577000908024182,0.014171083734970079,0.06634815801700497,0.03408064735510401,0.09949332833081198,0.005377849118243216,13947.189999999999,0.020260071391552396,0.005377849118243216,0.09949332833081198,0.03408064735510401,0.06634815801700497,0.014171083734970079,0.20577000908024182,487.07663093930336,129.29,2391.94,819.34,1595.09,340.69,4946.96,10710.386630939303,819.34,0,0.4114204996728244
Cenário 1,Não Shampoo,Entrada,RJ,Terceirista2,ES,453517.5800000001,0,0,8875.15,41551.83,19737.009999999995,30364.629999999997,0,0,0,0.01956958316808799,0.09162121124389488,0.043519834446109,0.06695358975940909,0,352988.9600000001,0,0,0.06695358975940909,0.043519834446109,0.09162121124389488,0.01956958316808799,0,0,0,30364.629999999994,19737.009999999995,41551.83,8875.15,0,100528.61999999998,50101.639999999985,0,0.11119079441198287
Cenário 1,Não Shampoo,Entrada,RJ,Terceirista2,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cenário 1,Não Shampoo,Entrada,RJ,Terceirista2,RJ,73081.79,1480.6422828224397,0,943.8000000000002,4347.19,160.2,14562.970000000001,1158.2300000000002,0.020260071391552396,0,0.0129142978025032,0.059483901530052834,0.0021920645348177704,0.19926947602131806,0.01584840765394499,53067.62999999999,0.020260071391552396,0.01584840765394499,0.19926947602131806,0.0021920645348177704,0.059483901530052834,0.0129142978025032,0,1480.64228282244,1158.2300000000002,14562.970000000001,160.19999999999996,4347.19,943.8000000000002,0,22653.03228282244,160.19999999999996,0,0.30777615439937145
Cenário 1,Shampoo,Entrada,RJ,Terceirista2,SP,3618782.76,0,829991.4599999997,50632.32,237051.3,180183.38000000015,307138.3899999999,0,0,0.2293565309236744,0.013991533440377063,0.0655058111308124,0.04979115684744783,0.08487339814783464,0,2013785.9100000001,0,0,0.08487339814783464,0.04979115684744783,0.0655058111308124,0.013991533440377063,0.2293565309236744,0,0,307138.3899999999,180183.38000000015,237051.3,50632.32,829991.4599999997,1604996.8499999996,180183.38000000015,0,0.39372727364269844
Cenário 1,Não Shampoo,Entrada,RJ,Terceirista2,SP,536242.58,0,81404.47,8450.17,39562,19794.460000000006,50946.530000000006,0,0,0.1518053079634221,0.01575811081619069,0.07377631220556936,0.036913256683197386,0.09500649873794059,0,336084.94999999995,0,0,0.09500649873794059,0.036913256683197386,0.07377631220556936,0.01575811081619069,0.1518053079634221,0,0,50946.530000000006,19794.460000000006,39562,8450.17,81404.47,200157.63,19794.460000000006,0,0.3363462297231227
Cenário 2,Shampoo,Saída,MG,2004,MG,12738303.02999964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12738303.02999964,0,0,0.12000000028655763,0,0,0,0,0,0,1528596.3672502148,0,0,0,0,1528596.3672502148,1388475.0339202187,0.011,0.10900000028655764
Cenário 2,Não Shampoo,Saída,MG,2004,MG,1770210.470000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1770210.470000015,0,0,0.12000000831074628,0,0,0,0,0,0,212425.2711117719,0,0,0,0,212425.2711117719,192952.95594177174,0.011,0.10900000831074629
Cenário 2,Shampoo,Saída,MG,2004,AC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10445331054915372,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.09345331054915372
Cenário 2,Shampoo,Saída,MG,2004,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12000000671554094,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10900000671554094
Cenário 2,Shampoo,Saída,MG,2004,AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0061971621567928955,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,-0.004802837843207104
Cenário 2,Shampoo,Saída,MG,2004,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01599696728110284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.00499696728110284
Cenário 2,Shampoo,Saída,MG,2004,BA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11999997505708229,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.1089999750570823
Cenário 2,Shampoo,Saída,MG,2004,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11999999710934404,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10899999710934405
Cenário 2,Shampoo,Saída,MG,2004,DF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1200050966565934,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.1090050966565934
Cenário 2,Shampoo,Saída,MG,2004,ES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07015439403977271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07015439403977271,0
Cenário 2,Shampoo,Saída,MG,2004,GO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11999993319948996,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10899993319948996
Cenário 2,Shampoo,Saída,MG,2004,MA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1199998794035365,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.1089998794035365
Cenário 2,Shampoo,Saída,MG,2004,MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11999990610785873,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10899990610785873
Cenário 2,Shampoo,Saída,MG,2004,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11999994989851229,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10899994989851229
Cenário 2,Shampoo,Saída,MG,2004,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11999989392572959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10899989392572959
Cenário 2,Shampoo,Saída,MG,2004,PB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12000003138545377,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10900003138545378
Cenário 2,Shampoo,Saída,MG,2004,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11999998138482286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10899998138482286
Cenário 2,Shampoo,Saída,MG,2004,PI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11999987918557906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10899987918557906
Cenário 2,Shampoo,Saída,MG,2004,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11999997905505759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.1089999790550576
Cenário 2,Shampoo,Saída,MG,2004,RJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cenário 2,Shampoo,Saída,MG,2004,RN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11999999923726744,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10899999923726744
Cenário 2,Shampoo,Saída,MG,2004,RO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1124399643262991,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.1014399643262991
Cenário 2,Shampoo,Saída,MG,2004,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01068157071721784,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,-0.0003184292827821591
Cenário 2,Shampoo,Saída,MG,2004,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11999994409209024,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10899994409209024
Cenário 2,Shampoo,Saída,MG,2004,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11999993089826554,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10899993089826554
Cenário 2,Shampoo,Saída,MG,2004,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12000000657976716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10900000657976716
Cenário 2,Shampoo,Saída,MG,2004,SP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11999998260007258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10899998260007258
Cenário 2,Não Shampoo,Saída,MG,2004,AC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10880740977709112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.09780740977709113
Cenário 2,Não Shampoo,Saída,MG,2004,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1200000986131925,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.1090000986131925
Cenário 2,Não Shampoo,Saída,MG,2004,AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00769092944806936,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,-0.003309070551930639
Cenário 2,Não Shampoo,Saída,MG,2004,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010763698120874042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,-0.00023630187912595732
Cenário 2,Não Shampoo,Saída,MG,2004,BA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12000022163731804,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10900022163731804
Cenário 2,Não Shampoo,Saída,MG,2004,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12000001128525,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10900001128525
Cenário 2,Não Shampoo,Saída,MG,2004,DF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1200126243736441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.1090126243736441
Cenário 2,Não Shampoo,Saída,MG,2004,ES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07031839906866814,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07031839906866814,0
Cenário 2,Não Shampoo,Saída,MG,2004,GO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12000027220194061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10900027220194061
Cenário 2,Não Shampoo,Saída,MG,2004,MA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12000050363898708,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10900050363898708
Cenário 2,Não Shampoo,Saída,MG,2004,MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12000026527715199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.109000265277152
Cenário 2,Não Shampoo,Saída,MG,2004,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12000029196356833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10900029196356834
Cenário 2,Não Shampoo,Saída,MG,2004,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12000063773470748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10900063773470749
Cenário 2,Não Shampoo,Saída,MG,2004,PB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11999993558750847,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10899993558750848
Cenário 2,Não Shampoo,Saída,MG,2004,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12000008198537881,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10900008198537882
Cenário 2,Não Shampoo,Saída,MG,2004,PI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12000076415355665,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10900076415355665
Cenário 2,Não Shampoo,Saída,MG,2004,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11999999942877629,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10899999942877629
Cenário 2,Não Shampoo,Saída,MG,2004,RJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cenário 2,Não Shampoo,Saída,MG,2004,RN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12000015889813966,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10900015889813966
Cenário 2,Não Shampoo,Saída,MG,2004,RO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1116965940061968,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10069659400619681
Cenário 2,Não Shampoo,Saída,MG,2004,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009503046714342673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,-0.0014969532856573264
Cenário 2,Não Shampoo,Saída,MG,2004,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12000013268337185,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10900013268337186
Cenário 2,Não Shampoo,Saída,MG,2004,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12000016862638407,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10900016862638408
Cenário 2,Não Shampoo,Saída,MG,2004,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12000005727507361,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10900005727507361
Cenário 2,Não Shampoo,Saída,MG,2004,SP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12000021873375034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10900021873375035
Cenário 2,Shampoo,Saída,SP,2003,SP,58890840.999993354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58890840.999993354,0,0,0.11999998260007258,0,0,0,0,0,0,7066899.895302843,0,0,0,0,7066899.895302843,6419100.644302917,0.011,0.10899998260007258
Cenário 2,Não Shampoo,Saída,SP,2003,SP,10700452.989999622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10700452.989999622,0,0,0.12000021873375034,0,0,0,0,0,0,1284056.6993501675,0,0,0,0,1284056.6993501675,1166351.7164601716,0.011,0.10900021873375035
Cenário 2,Shampoo,Saída,SP,2003,ES,120772.46000000024,0,0,0,0,0,7584.539999999996,0,0,0,0,0,0,0.06280024436034491,0,113187.92000000025,0,0,0.07015439403977271,0,0,0,0,0,0,8472.718747992705,0,0,0,0,8472.718747992705,0,0.07015439403977271,0
Cenário 2,Não Shampoo,Saída,SP,2003,ES,16484.12,0,0,0,0,0,1162.6900000000003,0,0,0,0,0,0,0.07053394418385697,0,15321.429999999998,0,0,0.07031839906866814,0,0,0,0,0,0,1159.1369284558139,0,0,0,0,1159.1369284558139,0,0.07031839906866814,0
Cenário 2,Shampoo,Saída,SP,2003,AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0061971621567928955,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,-0.004802837843207104
Cenário 2,Shampoo,Saída,SP,2003,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01599696728110284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.00499696728110284
Cenário 2,Shampoo,Saída,SP,2003,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12000000671554094,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10900000671554094
Cenário 2,Shampoo,Saída,SP,2003,AC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10445331054915372,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.09345331054915372
Cenário 2,Shampoo,Saída,SP,2003,RJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cenário 2,Não Shampoo,Saída,SP,2003,RJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cenário 2,Shampoo,Saída,SP,2003,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12000000028655763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10900000028655764
Cenário 2,Não Shampoo,Saída,SP,2003,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12000000831074628,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10900000831074629
Cenário 2,Shampoo,Saída,SP,2003,BA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11999997505708229,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.1089999750570823
Cenário 2,Shampoo,Saída,SP,2003,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11999999710934404,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10899999710934405
Cenário 2,Shampoo,Saída,SP,2003,DF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1200050966565934,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.1090050966565934
Cenário 2,Shampoo,Saída,SP,2003,GO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11999993319948996,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10899993319948996
Cenário 2,Shampoo,Saída,SP,2003,MA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1199998794035365,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.1089998794035365
Cenário 2,Shampoo,Saída,SP,2003,MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11999990610785873,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10899990610785873
Cenário 2,Shampoo,Saída,SP,2003,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11999994989851229,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10899994989851229
Cenário 2,Shampoo,Saída,SP,2003,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11999989392572959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10899989392572959
Cenário 2,Shampoo,Saída,SP,2003,PB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12000003138545377,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10900003138545378
Cenário 2,Shampoo,Saída,SP,2003,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11999998138482286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10899998138482286
Cenário 2,Shampoo,Saída,SP,2003,PI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11999987918557906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10899987918557906
Cenário 2,Shampoo,Saída,SP,2003,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11999997905505759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.1089999790550576
Cenário 2,Shampoo,Saída,SP,2003,RN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11999999923726744,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10899999923726744
Cenário 2,Shampoo,Saída,SP,2003,RO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1124399643262991,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.1014399643262991
Cenário 2,Shampoo,Saída,SP,2003,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01068157071721784,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,-0.0003184292827821591
Cenário 2,Shampoo,Saída,SP,2003,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11999994409209024,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10899994409209024
Cenário 2,Shampoo,Saída,SP,2003,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11999993089826554,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10899993089826554
Cenário 2,Shampoo,Saída,SP,2003,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12000000657976716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10900000657976716
Cenário 2,Não Shampoo,Saída,SP,2003,AC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10880740977709112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.09780740977709113
Cenário 2,Não Shampoo,Saída,SP,2003,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1200000986131925,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.1090000986131925
Cenário 2,Não Shampoo,Saída,SP,2003,AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00769092944806936,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,-0.003309070551930639
Cenário 2,Não Shampoo,Saída,SP,2003,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010763698120874042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,-0.00023630187912595732
Cenário 2,Não Shampoo,Saída,SP,2003,BA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12000022163731804,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10900022163731804
Cenário 2,Não Shampoo,Saída,SP,2003,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12000001128525,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.10900001128525
Cenário 2,Não Shampoo,Saída,SP,2003,DF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1200126243736441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.1090126243736441
