tenant_id,tax_rule_id,origin_uf,destination_uf,operation_type,tax_type,rate,rate_unit,base_rule,credit_rule,valid_from,valid_to,source_confidence,source_ref,notes
empresa_1,empresa_1_icms_0001,AC,AC,interna,icms_interstate,,decimal_rate,operação interna,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0002,AC,AL,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0003,AC,AP,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0004,AC,AM,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0005,AC,BA,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0006,AC,CE,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0007,AC,DF,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0008,AC,ES,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0009,AC,GO,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0010,AC,MA,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0011,AC,MT,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0012,AC,MS,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0013,AC,MG,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0014,AC,PA,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0015,AC,PB,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0016,AC,PR,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0017,AC,PE,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0018,AC,PI,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0019,AC,RJ,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0020,AC,RN,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0021,AC,RS,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0022,AC,RO,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0023,AC,RR,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0024,AC,SC,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0025,AC,SP,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0026,AC,SE,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0027,AC,TO,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0028,AL,AC,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0029,AL,AL,interna,icms_interstate,,decimal_rate,operação interna,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0030,AL,AP,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0031,AL,AM,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0032,AL,BA,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0033,AL,CE,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0034,AL,DF,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0035,AL,ES,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0036,AL,GO,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0037,AL,MA,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0038,AL,MT,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0039,AL,MS,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0040,AL,MG,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0041,AL,PA,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0042,AL,PB,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0043,AL,PR,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0044,AL,PE,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0045,AL,PI,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0046,AL,RJ,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0047,AL,RN,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0048,AL,RS,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0049,AL,RO,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0050,AL,RR,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0051,AL,SC,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0052,AL,SP,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0053,AL,SE,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0054,AL,TO,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0055,AP,AC,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0056,AP,AL,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0057,AP,AP,interna,icms_interstate,,decimal_rate,operação interna,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0058,AP,AM,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0059,AP,BA,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0060,AP,CE,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0061,AP,DF,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0062,AP,ES,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0063,AP,GO,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0064,AP,MA,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0065,AP,MT,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0066,AP,MS,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0067,AP,MG,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0068,AP,PA,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0069,AP,PB,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0070,AP,PR,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0071,AP,PE,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0072,AP,PI,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0073,AP,RJ,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0074,AP,RN,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0075,AP,RS,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0076,AP,RO,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0077,AP,RR,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0078,AP,SC,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0079,AP,SP,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0080,AP,SE,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0081,AP,TO,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0082,AM,AC,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0083,AM,AL,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0084,AM,AP,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0085,AM,AM,interna,icms_interstate,,decimal_rate,operação interna,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0086,AM,BA,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0087,AM,CE,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0088,AM,DF,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0089,AM,ES,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0090,AM,GO,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0091,AM,MA,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0092,AM,MT,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0093,AM,MS,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0094,AM,MG,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0095,AM,PA,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0096,AM,PB,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0097,AM,PR,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0098,AM,PE,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0099,AM,PI,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0100,AM,RJ,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0101,AM,RN,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0102,AM,RS,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0103,AM,RO,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0104,AM,RR,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
